GO	GeneName	GeneID
GO:0051604	pflA	b0902
GO:0051604	hybE	b2992
GO:0051607	ygbT	b2755
GO:0051607	ygbF	b2754
GO:0051607	abpB	b2627
GO:0051607	casD	b2757
GO:0051607	casE	b2756
GO:0051607	ygcB	b2761
GO:0051607	casC	b2758
GO:0051607	rnlA	b2630
GO:0051607	abpA	b2628
GO:0051607	casA	b2760
GO:0051607	mazF	b2782
GO:0051607	casB	b2759
GO:0051716	creC	b4399
GO:0051716	basS	b4112
GO:0051716	rstB	b1609
GO:0051716	cpxA	b3911
GO:0051716	phrB	b0708
GO:0051716	cusS	b0570
GO:0051716	narX	b1222
GO:0051716	atoS	b2219
GO:0051716	phoQ	b1129
GO:0051716	narQ	b2469
GO:0051716	hprS	b1968
GO:0051716	envZ	b3404
GO:0051716	baeS	b2078
GO:0051781	pbpC	b2519
GO:0051781	ftsE	b3463
GO:0051781	ftsX	b3462
GO:0051782	minD	b1175
GO:0051782	mreB	b3251
GO:0051782	bcsQ	b3534
GO:0051782	sulA	b0958
GO:0051782	dicB	b1575
GO:0051782	kilR	b1352
GO:0052777	chbG	b1733
GO:0052777	chbF	b1734
GO:0052837	thiS	b4407
GO:0052837	thiF	b3992
GO:0052837	thiI	b0423
GO:0055070	yebY	b1839
GO:0055070	copA	b0484
GO:0055070	ndh	b1109
GO:0055070	yobA	b1841
GO:0055085	rhtA	b0813
GO:0055085	mdtA	b2074
GO:0055085	kefB	b3350
GO:0055085	yhhS	b3473
GO:0055085	fepD	b0590
GO:0055085	gsiD	b0832
GO:0055085	frlA	b3370
GO:0055085	fepG	b0589
GO:0055085	ybjJ	b0845
GO:0055085	yjhE	b4282
GO:0055085	ydcS	b1440
GO:0055085	potE	b0692
GO:0055085	emrB	b2686
GO:0055085	dgoT	b3691
GO:0055085	dppA	b3544
GO:0055085	nepI	b3662
GO:0055085	macA	b0878
GO:0055085	tqsA	b1601
GO:0055085	yjhB	b4279
GO:0055085	ycjN	b1310
GO:0055085	yhhQ	b3471
GO:0055085	dppB	b3543
GO:0055085	gsiC	b0831
GO:0055085	kefC	b0047
GO:0055085	mdtB	b2075
GO:0055085	mdtF	b3514
GO:0055085	emrK	b2368
GO:0055085	yifK	b3795
GO:0055085	dtpC	b4130
GO:0055085	ydgI	b1605
GO:0055085	yrbG	b3196
GO:0055085	cadB	b4132
GO:0055085	trkG	b1363
GO:0055085	gltP	b4077
GO:0055085	modB	b0764
GO:0055085	elfC	b0940
GO:0055085	ybiR	b0818
GO:0055085	lptG	b4262
GO:0055085	glpT	b2240
GO:0055085	ybiO	b0808
GO:0055085	yjjP	b4364
GO:0055085	araJ	b0396
GO:0055085	entS	b0591
GO:0055085	yfcC	b2298
GO:0055085	cvrA	b1191
GO:0055085	yjeH	b4141
GO:0055085	emrE	b0543
GO:0055085	yeeO	b1985
GO:0055085	dppC	b3542
GO:0055085	rbbA	b3486
GO:0055085	gsiB	b0830
GO:0055085	mdtE	b3513
GO:0055085	ytfT	b4230
GO:0055085	arnE	b4544
GO:0055085	dld	b2133
GO:0055085	lptB	b3201
GO:0055085	cydC	b0886
GO:0055085	gsiA	b0829
GO:0055085	mscM	b4159
GO:0055085	cycA	b4208
GO:0055085	yjeM	b4156
GO:0055085	lplT	b2835
GO:0055085	shiA	b1981
GO:0055085	proY	b0402
GO:0055085	mdtD	b2077
GO:0055085	mdfA	b0842
GO:0055085	ynjB	b1754
GO:0055085	zitB	b0752
GO:0055085	ydiN	b1691
GO:0055085	ydiM	b1690
GO:0055085	cusC	b0572
GO:0055085	lgoT	b4356
GO:0055085	galP	b2943
GO:0055085	potA	b1126
GO:0055085	yhdY	b3270
GO:0055085	yhdX	b3269
GO:0055085	perM	b2493
GO:0055085	ydhK	b1645
GO:0055085	yhcD	b3216
GO:0055085	ynaI	b1330
GO:0055085	codB	b0336
GO:0055085	ydhJ	b1644
GO:0055085	rsxD	b1630
GO:0055085	nanC	b4311
GO:0055085	tehA	b1429
GO:0055085	yebQ	b1828
GO:0055085	ycaM	b0899
GO:0055085	ttdT	b3063
GO:0055085	yiaV	b3586
GO:0055085	pstA	b3726
GO:0055085	ssuC	b0934
GO:0055085	ybdG	b0577
GO:0055085	exuT	b3093
GO:0055085	clcB	b1592
GO:0055085	gabP	b2663
GO:0055085	lolD	b1117
GO:0055085	mdtG	b1053
GO:0055085	gltJ	b0654
GO:0055085	gltK	b0653
GO:0055085	lysP	b2156
GO:0055085	ynjC	b1755
GO:0055085	ydjK	b1775
GO:0055085	yjfF	b4231
GO:0055085	garP	b3127
GO:0055085	glnP	b0810
GO:0055085	nimT	b1791
GO:0055085	aaeB	b3240
GO:0055085	narU	b1469
GO:0055085	glpF	b3927
GO:0055085	gdx	b4148
GO:0055085	cynX	b0341
GO:0055085	leuE	b1798
GO:0055085	aaeA	b3241
GO:0055085	gltS	b3653
GO:0055085	mdtP	b4080
GO:0055085	cysU	b2424
GO:0055085	cusA	b0575
GO:0055085	sapA	b1294
GO:0055085	kgtP	b2587
GO:0055085	tauC	b0367
GO:0055085	chiP	b0681
GO:0055085	ddpA	b1487
GO:0055085	tauA	b0365
GO:0055085	dtpD	b0709
GO:0055085	acrF	b3266
GO:0055085	aroP	b0112
GO:0055085	livH	b3457
GO:0055085	yhjE	b3523
GO:0055085	ycaD	b0898
GO:0055085	malE	b4034
GO:0055085	emrA	b2685
GO:0055085	ybgQ	b0718
GO:0055085	xapB	b2406
GO:0055085	acrE	b3265
GO:0055085	mdtM	b4337
GO:0055085	acrD	b2470
GO:0055085	hisQ	b2308
GO:0055085	panF	b3258
GO:0055085	mmuP	b0260
GO:0055085	ytfR	b4485
GO:0055085	cydD	b0887
GO:0055085	yagG	b0270
GO:0055085	copA	b0484
GO:0055085	ydjE	b1769
GO:0055085	ybbW	b0511
GO:0055085	fbpC	b0262
GO:0055085	yiaO	b3579
GO:0055085	oppA	b1243
GO:0055085	phnD	b4105
GO:0055085	hisM	b2307
GO:0055085	ftsE	b3463
GO:0055085	putP	b1015
GO:0055085	mdlB	b0449
GO:0055085	cysW	b2423
GO:0055085	ydeT	b1505
GO:0055085	arnF	b2258
GO:0055085	btuC	b1711
GO:0055085	ssuA	b0936
GO:0055085	uidC	b1615
GO:0055085	pheP	b0576
GO:0055085	yhjX	b3547
GO:0055085	btuD	b1709
GO:0055085	fsr	b0479
GO:0055085	ybhI	b0770
GO:0055085	yfdC	b2347
GO:0055085	puuP	b1296
GO:0055085	mdtC	b2076
GO:0055085	lsrD	b1515
GO:0055085	livM	b3456
GO:0055085	gfcE	b0983
GO:0055085	lsrC	b1514
GO:0055085	ydcV	b1443
GO:0055085	thiB	b0068
GO:0055085	malG	b4032
GO:0055085	wza	b2062
GO:0055085	thiP	b0067
GO:0055085	ycjO	b1311
GO:0055085	metI	b0198
GO:0055085	yidE	b3685
GO:0055085	malK	b4035
GO:0055085	hsrA	b3754
GO:0055085	yojI	b2211
GO:0055085	yfeO	b2389
GO:0055085	exbB	b3006
GO:0055085	ydfJ	b1543
GO:0055085	chaA	b1216
GO:0055085	sbmA	b0377
GO:0055085	yaaU	b0045
GO:0055085	mhpT	b0353
GO:0055085	exbD	b3005
GO:0055085	tsx	b0411
GO:0055085	ansP	b1453
GO:0055085	setA	b0070
GO:0055085	tolR	b0738
GO:0055085	yibH	b3597
GO:0055085	xanQ	b2882
GO:0055085	yfbS	b2292
GO:0055085	yejB	b2178
GO:0055085	tcyL	b1918
GO:0055085	ydhP	b1657
GO:0055085	ybjL	b0847
GO:0055085	ycjP	b1312
GO:0055085	yicJ	b3657
GO:0055085	ydcU	b1442
GO:0055085	plaP	b2014
GO:0055085	acrB	b0462
GO:0055085	yhhT	b3474
GO:0055085	potH	b0856
GO:0055085	potG	b0855
GO:0055085	proX	b2679
GO:0055085	potI	b0857
GO:0055085	yqcE	b2775
GO:0055085	ynjD	b1756
GO:0055085	yeaV	b1801
GO:0055085	fadL	b2344
GO:0055085	betT	b0314
GO:0055085	yejE	b2179
GO:0055085	setC	b3659
GO:0055085	adeQ	b3664
GO:0055085	adeP	b3714
GO:0055085	mdtL	b3710
GO:0055085	aqpZ	b0875
GO:0055085	yajR	b0427
GO:0055085	ampG	b0433
GO:0055085	mdtQ	b2138
GO:0055085	ybhR	b0792
GO:0055085	focB	b2492
GO:0055085	yidK	b3679
GO:0055085	emrD	b3673
GO:0055085	phnE	b4103
GO:0055085	tsgA	b3364
GO:0055085	yadH	b0128
GO:0055085	yddA	b1496
GO:0055085	yejA	b2177
GO:0055085	trkH	b3849
GO:0055085	mdlA	b0448
GO:0055085	sotB	b1528
GO:0055085	ybbY	b0513
GO:0055085	artQ	b0862
GO:0055085	yeeA	b2008
GO:0055085	yphD	b2546
GO:0055085	alsC	b4086
GO:0055085	ddpB	b1486
GO:0055085	yehB	b2109
GO:0055085	dtpA	b1634
GO:0055085	dcuB	b4123
GO:0055085	mdtN	b4082
GO:0055085	mdtO	b4081
GO:0055085	xylH	b3568
GO:0055085	ybaT	b0486
GO:0055085	zntB	b1342
GO:0055085	uhpT	b3666
GO:0055085	htrE	b0139
GO:0055085	ygjI	b3078
GO:0055085	sstT	b3089
GO:0055085	setB	b2170
GO:0055085	xylE	b4031
GO:0055085	mppA	b1329
GO:0055085	gadC	b1492
GO:0055085	yhhJ	b3485
GO:0055085	mscK	b0465
GO:0055085	sapB	b1293
GO:0055085	sapC	b1292
GO:0055085	pstC	b3727
GO:0055085	rbsC	b3750
GO:0055085	lldP	b3603
GO:0055085	ydeE	b1534
GO:0055085	yehW	b2128
GO:0055085	actP	b4067
GO:0055085	mscS	b2924
GO:0055085	yphE	b2547
GO:0055085	yihP	b3877
GO:0055085	yihO	b3876
GO:0055085	tcyP	b1729
GO:0055085	dlsT	b3110
GO:0055085	uidB	b1616
GO:0055085	yihN	b3874
GO:0055085	yfcJ	b2322
GO:0055085	cusB	b0574
GO:0055085	yijE	b3943
GO:0055085	proP	b4111
GO:0055085	yehY	b2130
GO:0055085	ugpB	b3453
GO:0055085	nanT	b3224
GO:0055085	yjcE	b4065
GO:0055085	dcuC	b0621
GO:0055085	yehZ	b2131
GO:0055085	ddpC	b1485
GO:0055085	nikA	b3476
GO:0055085	sfmD	b0532
GO:0055085	uraA	b2497
GO:0055085	artM	b0861
GO:0055085	araH	b4460
GO:0055085	nikB	b3477
GO:0055085	xanP	b3654
GO:0055085	araE	b2841
GO:0055085	yphF	b2548
GO:0055085	corA	b3816
GO:0055085	msbA	b0914
GO:0055085	dauA	b1206
GO:0055085	oppB	b1244
GO:0055085	melB	b4120
GO:0055085	zntA	b3469
GO:0055085	ynfM	b1596
GO:0055085	nikC	b3478
GO:0055085	emrY	b2367
GO:0055085	nhaB	b1186
GO:0055085	fecD	b4288
GO:0055085	ygiS	b3020
GO:0055085	yfeH	b2410
GO:0055085	uhpC	b3667
GO:0055085	ghxQ	b4464
GO:0055085	zupT	b3040
GO:0055085	znuB	b1859
GO:0055085	fucP	b2801
GO:0055085	nirC	b3367
GO:0055085	tonB	b1252
GO:0055085	glcA	b2975
GO:0055085	yegT	b2098
GO:0055085	nhaA	b0019
GO:0055085	focA	b0904
GO:0055085	fecC	b4289
GO:0055085	mdtH	b1065
GO:0055085	modC	b0765
GO:0055085	ghxP	b4064
GO:0055085	lacY	b0343
GO:0055085	acrA	b0463
GO:0055085	clcA	b0155
GO:0055085	rhmT	b2246
GO:0055085	ompW	b1256
GO:0055085	bcr	b2182
GO:0055085	yghB	b3009
GO:0055085	mdtJ	b1600
GO:0055085	oppC	b1245
GO:0055085	mdtK	b1663
GO:0055085	ydcT	b1441
GO:0055085	fecE	b4287
GO:0055085	lptF	b4261
GO:0055085	gudP	b2789
GO:0055085	tolC	b3035
GO:0055085	potC	b1124
GO:0055085	ygcS	b2771
GO:0055085	dtpB	b3496
GO:0055085	proW	b2678
GO:0055085	malF	b4033
GO:0055085	yqjA	b3095
GO:0055085	yraJ	b3144
GO:0055085	yaaJ	b0007
GO:0055085	potB	b1125
GO:0055085	uacT	b2888
GO:0055085	fimD	b4317
GO:0055085	rutG	b1006
GO:0055085	fieF	b3915
GO:0055085	ybaL	b0478
GO:0055085	yfdV	b2372
GO:0055085	mglC	b2148
GO:0055085	ugpE	b3451
GO:0055085	ydhC	b1660
GO:0055085	ugpA	b3452
GO:0055085	dinF	b4044
GO:0055085	hcaT	b2536
GO:0055085	mdtI	b1599
GO:0055085	citT	b0612
GO:0055085	modF	b0760
GO:0055085	pgaA	b1024
GO:0055085	narK	b1223
GO:0055085	adiC	b4115
GO:0055086	xapB	b2406
GO:0055086	xapA	b2407
GO:0055129	proC	b0386
GO:0055129	proB	b0242
GO:0055129	proA	b0243
GO:0055130	dadA	b1189
GO:0055130	hinT	b1103
GO:0060003	cusC	b0572
GO:0060003	cusA	b0575
GO:0060003	cusB	b0574
GO:0060003	cusF	b0573
GO:0060567	cspA	b3556
GO:0060567	cspE	b0623
GO:0060567	quuD	b0551
GO:0060567	cspC	b1823
GO:0060702	rraA	b3929
GO:0060702	ymdB	b1045
GO:0061077	degP	b0161
GO:0061077	yfcS	b2336
GO:0061077	dsbC	b2893
GO:0061077	skp	b0178
GO:0061077	fimC	b4316
GO:0061077	oppA	b1243
GO:0061077	tig	b0436
GO:0061077	yraI	b3143
GO:0061077	fkpB	b0028
GO:0061077	infB	b3168
GO:0061077	elfD	b0939
GO:0061077	yqiH	b3047
GO:0061077	yadV	b0140
GO:0061077	surA	b0053
GO:0061077	secA	b0098
GO:0061077	spy	b1743
GO:0061077	osmY	b4376
GO:0061077	dppA	b3544
GO:0061077	ppiB	b0525
GO:0061077	dmsD	b1591
GO:0061077	hdeA	b3510
GO:0061077	sfmC	b0531
GO:0061077	dsbG	b0604
GO:0061077	ivy	b0220
GO:0061077	mnmE	b3706
GO:0061077	yehC	b2110
GO:0061077	fklB	b4207
GO:0061077	ycbF	b0944
GO:0061077	ppiD	b0441
GO:0061077	ybgP	b0717
GO:0061077	bepA	b2494
GO:0061077	cnoX	b0492
GO:0061504	csdE	b2811
GO:0061504	tcdA	b2812
GO:0061621	pfkA	b3916
GO:0061621	gpmA	b0755
GO:0061720	yihU	b3882
GO:0061720	yihS	b3880
GO:0061720	yihQ	b3878
GO:0061720	yihT	b3881
GO:0061720	yihV	b3883
GO:0061818	truB	b3166
GO:0061818	trmA	b3965
GO:0065002	secG	b3175
GO:0065002	secD	b0408
GO:0065002	tatC	b3839
GO:0065002	secF	b0409
GO:0065002	secY	b3300
GO:0065002	secE	b3981
GO:0065002	tatB	b3838
GO:0065002	tatA	b3836
GO:0065002	secA	b0098
GO:0065003	dnaJ	b0015
GO:0065003	dnaK	b0014
GO:0065003	hypB	b2727
GO:0065003	yidC	b3705
GO:0065003	hypA	b2726
GO:0065003	hypC	b2728
GO:0065003	grpE	b2614
GO:0065003	hypE	b2730
GO:0065003	hypD	b2729
GO:0065003	hybG	b2990
GO:0065003	hycH	b2718
GO:0065003	rpoZ	b3649
GO:0065003	hypF	b2712
GO:0070207	pyrB	b4245
GO:0070207	ridA	b4243
GO:0070207	dnaT	b4362
GO:0070207	ompF	b0929
GO:0070207	cusC	b0572
GO:0070207	dut	b3640
GO:0070207	dcd	b2065
GO:0070207	rraA	b3929
GO:0070207	hspQ	b0966
GO:0070297	sixA	b2340
GO:0070297	yfhG	b2555
GO:0070297	yrfF	b3398
GO:0070301	katG	b3942
GO:0070301	eamA	b1533
GO:0070301	zinT	b1973
GO:0070301	ydeI	b1536
GO:0070301	pdeF	b2503
GO:0070301	ygiW	b3024
GO:0070301	yodD	b1953
GO:0070301	yhcN	b3238
GO:0070301	ychH	b1205
GO:0070301	uspE	b1333
GO:0070301	yjaA	b4011
GO:0070329	selD	b1764
GO:0070329	selU	b0503
GO:0070415	otsB	b1897
GO:0070415	otsA	b1896
GO:0070417	hscA	b2526
GO:0070417	ves	b1742
GO:0070417	deaD	b3162
GO:0070475	rlmC	b0859
GO:0070475	rlmL	b0948
GO:0070475	rsmD	b3465
GO:0070475	rlmJ	b3499
GO:0070475	rsmF	b1835
GO:0070475	rlmA	b1822
GO:0070475	rlmN	b2517
GO:0070475	rlmI	b0967
GO:0070475	rsmA	b0051
GO:0070475	rsmJ	b3497
GO:0070475	rlmH	b0636
GO:0070475	rsmB	b3289
GO:0070475	rsmC	b4371
GO:0070475	rsmH	b0082
GO:0070475	rsmG	b3740
GO:0070475	rlmF	b0807
GO:0070475	rsmE	b2946
GO:0070475	rlmG	b3084
GO:0070475	rlmD	b2785
GO:0070476	rlmL	b0948
GO:0070476	rsmG	b3740
GO:0070482	arcB	b3210
GO:0070482	dosC	b1490
GO:0070482	dosP	b1489
GO:0070574	zntA	b3469
GO:0070574	fieF	b3915
GO:0070574	mntH	b2392
GO:0070614	modA	b0763
GO:0070614	modC	b0765
GO:0070614	modB	b0764
GO:0070689	tdcB	b3117
GO:0070689	tdcF	b3113
GO:0070689	tdcG	b4471
GO:0070689	tdcE	b3114
GO:0070689	pta	b2297
GO:0070689	tdcD	b3115
GO:0070689	tdcA	b3118
GO:0070716	mutL	b4170
GO:0070716	uvrD	b3813
GO:0070778	dctA	b3528
GO:0070778	dauA	b1206
GO:0070778	gltI	b0655
GO:0070814	cysH	b2762
GO:0070814	cysI	b2763
GO:0070814	cysC	b2750
GO:0070814	cysJ	b2764
GO:0070814	cysD	b2752
GO:0070814	cysN	b2751
GO:0070981	asnA	b3744
GO:0070981	asnB	b0674
GO:0070987	dinB	b0231
GO:0070987	apaG	b0050
GO:0071139	xerC	b3811
GO:0071139	xerD	b2894
GO:0071230	yjeH	b4141
GO:0071230	tsr	b4355
GO:0071230	tar	b1886
GO:0071236	dsbA	b3860
GO:0071236	ftsK	b0890
GO:0071236	marR	b1530
GO:0071236	phoU	b3724
GO:0071237	tolA	b0739
GO:0071237	tolB	b0740
GO:0071249	narX	b1222
GO:0071249	narQ	b2469
GO:0071250	narX	b1222
GO:0071250	narQ	b2469
GO:0071271	ydiO	b1695
GO:0071271	yqeF	b2844
GO:0071276	ygiW	b3024
GO:0071276	zinT	b1973
GO:0071276	ychH	b1205
GO:0071281	ftnA	b1905
GO:0071281	mntH	b2392
GO:0071286	mgrB	b1826
GO:0071286	mgtA	b4242
GO:0071286	borD	b0557
GO:0071288	glpF	b3927
GO:0071288	gshA	b2688
GO:0071294	zraS	b4003
GO:0071294	argT	b2310
GO:0071421	mntP	b1821
GO:0071421	mntH	b2392
GO:0071422	dctA	b3528
GO:0071422	dcuB	b4123
GO:0071422	dauA	b1206
GO:0071422	satP	b0010
GO:0071422	dcuC	b0621
GO:0071422	dcuA	b4138
GO:0071453	ybdM	b0601
GO:0071453	ybdN	b0602
GO:0071454	pdeF	b2503
GO:0071454	appA	b0980
GO:0071467	phoU	b3724
GO:0071467	alx	b3088
GO:0071468	hdeA	b3510
GO:0071468	speF	b0693
GO:0071468	yjaA	b4011
GO:0071468	ariR	b1166
GO:0071468	yhiM	b3491
GO:0071468	ycgZ	b1164
GO:0071468	yhcN	b3238
GO:0071468	epmA	b4155
GO:0071468	frc	b2374
GO:0071468	iraM	b1160
GO:0071468	oxc	b2373
GO:0071468	yodD	b1953
GO:0071470	ybdG	b0577
GO:0071470	proW	b2678
GO:0071470	proX	b2679
GO:0071470	proV	b2677
GO:0071470	rcsC	b2218
GO:0071470	ynaI	b1330
GO:0071474	treA	b1197
GO:0071474	yehZ	b2131
GO:0071474	proP	b4111
GO:0071474	treF	b3519
GO:0071475	proP	b4111
GO:0071475	proQ	b1831
GO:0071555	slt	b4392
GO:0071555	mltC	b2963
GO:0071555	digH	b1491
GO:0071555	mltF	b2558
GO:0071555	ybjG	b0841
GO:0071555	amiC	b2817
GO:0071555	pbpG	b2134
GO:0071555	mepS	b2175
GO:0071555	dacA	b0632
GO:0071555	ycjG	b1325
GO:0071555	elfD	b0939
GO:0071555	mltD	b0211
GO:0071555	murJ	b1069
GO:0071555	ybgP	b0717
GO:0071555	murD	b0088
GO:0071555	ftsI	b0084
GO:0071555	yraI	b3143
GO:0071555	ampD	b0110
GO:0071555	ispU	b0174
GO:0071555	murC	b0091
GO:0071555	murF	b0086
GO:0071555	mrcB	b0149
GO:0071555	wecA	b3784
GO:0071555	mrcA	b3396
GO:0071555	rlpA	b0633
GO:0071555	mtgA	b3208
GO:0071555	murG	b0090
GO:0071555	amiD	b0867
GO:0071555	mltA	b2813
GO:0071555	murB	b3972
GO:0071555	uppP	b3057
GO:0071555	murE	b0085
GO:0071555	mepM	b1856
GO:0071555	mraY	b0087
GO:0071555	emtA	b1193
GO:0071555	mltB	b2701
GO:0071555	ddpX	b1488
GO:0071555	mpl	b4233
GO:0071555	ldcA	b1192
GO:0071555	mpaA	b1326
GO:0071555	ycbF	b0944
GO:0071555	murI	b3967
GO:0071555	murA	b3189
GO:0071555	dacB	b3182
GO:0071555	pbpC	b2519
GO:0071555	ypdA	b2380
GO:0071555	yafK	b0224
GO:0071555	elyC	b0920
GO:0071555	amiB	b4169
GO:0071555	alr	b4053
GO:0071555	ddlB	b0092
GO:0071555	mrdA	b0635
GO:0071555	ddlA	b0381
GO:0071555	ampG	b0433
GO:0071555	nagZ	b1107
GO:0071555	amiA	b2435
GO:0071555	ycfS	b1113
GO:0071555	dacD	b2010
GO:0071555	yhcA	b3215
GO:0071555	yehC	b2110
GO:0071555	btsS	b2126
GO:0071555	erfK	b1990
GO:0071555	mltG	b1097
GO:0071555	mepH	b1655
GO:0071555	ycbB	b0925
GO:0071555	yqiH	b3047
GO:0071555	ampH	b0376
GO:0071555	yfcS	b2336
GO:0071555	ynhG	b1678
GO:0071555	fimC	b4316
GO:0071555	ftsW	b0089
GO:0071555	mrdB	b0634
GO:0071555	ybiS	b0819
GO:0071555	glmU	b3730
GO:0071555	sfmC	b0531
GO:0071555	flgJ	b1081
GO:0071555	dacC	b0839
GO:0071555	yadV	b0140
GO:0071577	zntB	b1342
GO:0071577	zupT	b3040
GO:0071577	zntA	b3469
GO:0071577	pitA	b3493
GO:0071577	fieF	b3915
GO:0071577	zitB	b0752
GO:0071578	znuC	b1858
GO:0071578	znuA	b1857
GO:0071578	znuB	b1859
GO:0071578	zupT	b3040
GO:0071578	zntB	b1342
GO:0071702	yiaO	b3579
GO:0071702	lacY	b0343
GO:0071702	potF	b0854
GO:0071702	xapB	b2406
GO:0071702	yihO	b3876
GO:0071702	yegT	b2098
GO:0071702	hcaT	b2536
GO:0071702	ydcS	b1440
GO:0071702	ynjB	b1754
GO:0071702	ugpB	b3453
GO:0071702	yicJ	b3657
GO:0071702	nupG	b2964
GO:0071702	malE	b4034
GO:0071702	yihP	b3877
GO:0071702	uidB	b1616
GO:0071702	melB	b4120
GO:0071702	ycjN	b1310
GO:0071702	potD	b1123
GO:0071702	yagG	b0270
GO:0071704	rna	b0611
GO:0071704	metH	b4019
GO:0071704	prs	b1207
GO:0071704	cobB	b1120
GO:0071704	glpA	b2241
GO:0071704	galK	b0757
GO:0071704	uxaB	b1521
GO:0071704	proC	b0386
GO:0071704	frmA	b0356
GO:0071704	ilvC	b3774
GO:0071704	pgm	b0688
GO:0071704	ydfI	b1542
GO:0071704	ribD	b0414
GO:0071704	lipB	b0630
GO:0071704	glmM	b3176
GO:0071704	glpD	b3426
GO:0071704	panE	b0425
GO:0071704	ugd	b2028
GO:0071704	pntB	b1602
GO:0071704	fixB	b0042
GO:0071704	manB	b2048
GO:0071704	ygcQ	b2769
GO:0071704	wecC	b3787
GO:0071704	mtlD	b3600
GO:0071704	yeiQ	b2172
GO:0071704	hcaF	b2539
GO:0071704	ydiR	b1698
GO:0071704	gpsA	b3608
GO:0071704	uxuB	b4323
GO:0071705	glnP	b0810
GO:0071705	yhdX	b3269
GO:0071705	yeaV	b1801
GO:0071705	artQ	b0862
GO:0071705	betT	b0314
GO:0071705	caiT	b0040
GO:0071705	hisQ	b2308
GO:0071705	gltJ	b0654
GO:0071705	gltK	b0653
GO:0071705	yhdY	b3270
GO:0071705	artI	b0863
GO:0071705	artM	b0861
GO:0071705	tcyL	b1918
GO:0071705	artJ	b0860
GO:0071705	hisM	b2307
GO:0071705	argT	b2310
GO:0071705	hisJ	b2309
GO:0071705	satP	b0010
GO:0071731	fnr	b1334
GO:0071731	norV	b2710
GO:0071805	cvrA	b1191
GO:0071805	kdpB	b0697
GO:0071805	kefC	b0047
GO:0071805	kup	b3747
GO:0071805	yrbG	b3196
GO:0071805	trkA	b3290
GO:0071805	sapD	b1291
GO:0071805	mdfA	b0842
GO:0071805	kdpA	b0698
GO:0071805	trkG	b1363
GO:0071805	ydfJ	b1543
GO:0071805	kdpC	b0696
GO:0071805	yjcE	b4065
GO:0071805	trkH	b3849
GO:0071805	kefB	b3350
GO:0071805	kdpF	b4513
GO:0071805	chaA	b1216
GO:0071806	csgE	b1039
GO:0071806	csgG	b1037
GO:0071897	holB	b1099
GO:0071897	holC	b4259
GO:0071897	dnaE	b0184
GO:0071897	polA	b3863
GO:0071897	dnaQ	b0215
GO:0071897	holA	b0640
GO:0071897	dnaX	b0470
GO:0071897	polB	b0060
GO:0071897	holE	b1842
GO:0071897	tdk	b1238
GO:0071897	holD	b4372
GO:0071934	thiB	b0068
GO:0071934	thiQ	b0066
GO:0071934	thiP	b0067
GO:0071973	flgB	b1073
GO:0071973	fliG	b1939
GO:0071973	uspE	b1333
GO:0071973	flgG	b1078
GO:0071973	fliE	b1937
GO:0071973	fliT	b1926
GO:0071973	fliL	b1944
GO:0071973	fliD	b1924
GO:0071973	flgC	b1074
GO:0071973	flgI	b1080
GO:0071973	flhA	b1879
GO:0071973	flgL	b1083
GO:0071973	flhB	b1880
GO:0071973	rpoZ	b3649
GO:0071973	fdrA	b0518
GO:0071973	motA	b1890
GO:0071973	fliJ	b1942
GO:0071973	fliA	b1922
GO:0071973	fliN	b1946
GO:0071973	fliO	b1947
GO:0071973	fliK	b1943
GO:0071973	fliM	b1945
GO:0071973	motB	b1889
GO:0071973	flgH	b1079
GO:0071973	fliS	b1925
GO:0071973	fliR	b1950
GO:0071973	flgA	b1072
GO:0071973	ycgR	b1194
GO:0071973	flgF	b1077
GO:0071973	rpoB	b3987
GO:0071973	flgJ	b1081
GO:0071973	fliH	b1940
GO:0071973	fliP	b1948
GO:0071973	rpoC	b3988
GO:0071973	fliQ	b1949
GO:0071973	fliI	b1941
GO:0071973	fliF	b1938
GO:0071973	rpoA	b3295
GO:0071977	cheY	b1882
GO:0071977	fliN	b1946
GO:0071977	fliM	b1945
GO:0071977	fliG	b1939
GO:0071977	cheA	b1888
GO:0071978	ydcZ	b1447
GO:0071978	fliM	b1945
GO:0071978	fliL	b1944
GO:0071978	ydgA	b1614
GO:0071978	motA	b1890
GO:0071978	flgB	b1073
GO:0071978	yfgJ	b2510
GO:0071978	preA	b2147
GO:0071978	ybiA	b0798
GO:0071978	cheZ	b1881
GO:0071978	yneE	b1520
GO:0071978	flgE	b1076
GO:0071978	flgD	b1075
GO:0071978	ymfA	b1122
GO:0071978	yqaA	b2689
GO:0071978	yehP	b2121
GO:0071978	ycdX	b1034
GO:0071978	yfiR	b2603
GO:0071978	pgrR	b1328
GO:0071978	ycdY	b1035
GO:0071978	yciG	b1259
GO:0071978	flgC	b1074
GO:0071978	flgG	b1078
GO:0071978	flgF	b1077
GO:0072344	arfB	b0191
GO:0072344	yfcN	b2331
GO:0072344	efp	b4147
GO:0072344	arfA	b4550
GO:0072344	hflX	b4173
GO:0072348	csdA	b2810
GO:0072348	yihO	b3876
GO:0072348	iscS	b2530
GO:0072531	nupG	b2964
GO:0072531	yhhQ	b3471
GO:0075713	intF	b0281
GO:0075713	intR	b1345
GO:0075713	intA	b2622
GO:0075713	intS	b2349
GO:0075713	intE	b1140
GO:0075713	intG	b1936
GO:0075713	intZ	b2442
